order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_qty,order_value,delivery_method,traffic_condition,weather_condition,delivery_time_actual,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,cuisine,restaurant_name,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,predicted_delivery_mode,traffic_avoidance,,Item,Sample Price (CAD)
928d21F,9,Cup cake,2024-04-15,2024-04-15,8.47,6,22.5,Bike,Low,Snowy,0,11.6,Route_2,1c5c0a4c-eaed-4320-a940-4e8c999a9391,45,Male,City_10,34,1,American,Riverstone Smokehouse,Monthly,No,Hot,2,5,Fair,3,TRUE,FALSE,Mixed,0.139945756,Car,No,,,
317985N,9,Cup cake,2024-11-21,2024-11-21,7.1,24,90,Walk,Low,Snowy,0,-2.74,Route_3,a98975d5-c1c3-4618-be39-ad3aa06aa3f5,40,Male,City_9,31,2,American,Riverstone Smokehouse,Weekly,Yes,Cold,4,5,Good,3,TRUE,FALSE,Car-only,0.969997518,Car,Yes,,,
76035fD,9,Fried chicken (3 pcs),2024-10-10,2024-10-10,7.89,25,249.75,Bike,Low,Snowy,0,-6.08,Route_5,cff2f6f8-6301-4996-8ef2-4e06a6c423a7,49,Other,City_9,38,3,American,Riverstone Smokehouse,Monthly,Yes,Warm,4,5,Good,3,FALSE,FALSE,Bike-friendly,0.239849899,Bike,No,,,
d471c8D,9,Fried chicken (3 pcs),2024-08-02,2024-08-02,2.54,5,49.95,Bike,Low,Sunny,0,4.64,Route_5,2ab58780-712b-422e-b77e-c1cbcbc32bc8,25,Other,City_3,18,5,American,Riverstone Smokehouse,Monthly,Yes,Warm,2,4,Good,1,TRUE,TRUE,Bike-friendly,0.519197964,Bike,No,,,
b7fcb5U,9,Fried chicken (3 pcs),2024-08-10,2024-08-10,5.75,19,189.81,Bike,Medium,Sunny,0,1.37,Route_5,ee6b5dc5-56d3-47ed-a65d-0322a33a7b9a,23,Female,City_5,15,4,American,Riverstone Smokehouse,Monthly,Yes,Cold,1,4,Fair,3,FALSE,FALSE,Car-only,0.869528186,Car,Yes,,,
59c7afQ,9,PastrySmoothie,2024-05-15,2024-05-15,9.23,1,6.25,Car,Low,Rainy,0,16.28,Route_2,2696a770-ae42-44be-bc21-536a163a200f,52,Female,City_5,9,4,American,Riverstone Smokehouse,Weekly,Yes,Warm,1,3,Poor,2,FALSE,FALSE,Mixed,0.01661521,Car,No,,,
65143aZ,9,Whole cake,2024-06-06,2024-06-06,11.58,6,192,Car,High,Sunny,0,5.37,Route_5,9bc2916b-b5cb-40f5-8b5c-29daa17ea31d,24,Male,City_1,22,1,American,Riverstone Smokehouse,Monthly,No,Hot,4,5,Fair,3,TRUE,TRUE,Car-only,0.519413459,Car,No,,,
720d90H,9,Whole cake,2024-02-16,2024-02-16,6.18,10,320,Car,Low,Rainy,0,-8.09,Route_4,34ba7122-0787-414e-9f43-c8002bddd6d3,36,Male,City_8,26,2,American,Riverstone Smokehouse,Monthly,No,Warm,5,5,Good,1,TRUE,FALSE,Car-only,0.732120545,Car,No,,,
f9fe36T,9,Whole cake,2024-03-26,2024-03-26,8.63,10,320,Bike,Medium,Snowy,0,-8.5,Route_2,fb0878a7-c128-4a8e-a423-cf2f504e3b66,30,Male,City_7,17,2,American,Riverstone Smokehouse,Weekly,Yes,Cold,1,1,Poor,2,TRUE,FALSE,Mixed,0.279196567,Car,No,,,
13091eA,9,Whole cake,2024-02-18,2024-02-18,2.69,18,576,Car,Low,Snowy,0,-8.92,Route_1,d62f0b62-d7d1-41f4-ab9d-e13afa61598b,31,Other,City_6,19,1,American,Riverstone Smokehouse,Monthly,Yes,Cold,4,5,Poor,5,FALSE,FALSE,Car-only,0.126642211,Car,No,,,
227763J,9,Beef pie,2024-03-01,2024-03-01,6.81,22,143,Bike,High,Sunny,0,6.92,Route_5,aea0bd05-dabb-48e1-a3b4-c90931daea09,29,Other,City_1,45,1,American,Riverstone Smokehouse,Monthly,No,Hot,1,1,Fair,4,TRUE,FALSE,Mixed,0.455635329,Car,No,,,
bd84e0M,9,Beef pie,2024-02-08,2024-02-08,12.84,11,71.5,Bike,High,Sunny,0,-5.17,Route_5,abaeb0ba-266a-4ecc-923b-070d38af977b,48,Other,City_5,27,5,American,Riverstone Smokehouse,Monthly,Yes,Hot,4,2,Good,2,FALSE,FALSE,Bike-friendly,0.400528742,Car,No,,,
e2b7baU,9,Beef pie,2024-08-05,2024-08-05,9.24,3,19.5,Bike,Medium,Snowy,0,14.63,Route_2,e6a3ca1f-5e5e-489e-835f-c69a34c069fa,51,Female,City_4,17,5,American,Riverstone Smokehouse,Monthly,No,Cold,3,2,Poor,1,TRUE,FALSE,Bike-friendly,0.421541331,Bike,No,,,
16451aN,9,Beef pie,2024-09-11,2024-09-11,3.87,21,136.5,Bike,Medium,Rainy,0,-3.02,Route_4,88b20a79-58f8-4125-b75f-812a05dfdc54,41,Male,City_10,37,4,American,Riverstone Smokehouse,Weekly,No,Warm,4,1,Fair,3,TRUE,TRUE,Mixed,0.922651647,Bike,Yes,,,
d855ccC,9,Beef pie,2024-09-09,2024-09-09,5.39,23,149.5,Bike,Low,Sunny,0,-6.98,Route_1,4e2ed297-4ece-4009-9b62-f95dcbb7f184,43,Male,City_7,35,5,American,Riverstone Smokehouse,Monthly,Yes,Warm,2,2,Good,5,FALSE,TRUE,Car-only,0.264222245,Car,No,,,
17af2bC,9,Beef pie,2024-06-22,2024-06-22,6.19,23,149.5,Car,Medium,Sunny,0,1,Route_2,0cbc5a08-4579-4ee5-aa26-773cafdd5c02,53,Other,City_5,42,2,American,Riverstone Smokehouse,Weekly,Yes,Hot,5,1,Fair,4,TRUE,FALSE,Bike-friendly,0.375489088,Bike,No,,,
ddeed7B,9,Chicken pie,2024-09-11,2024-09-11,10.91,20,125,Walk,High,Snowy,0,9.18,Route_5,d152e3b8-2c2d-44f2-9dcb-216cbe9be888,49,Male,City_5,32,5,American,Riverstone Smokehouse,Weekly,No,Cold,5,5,Fair,1,TRUE,FALSE,Car-only,0.200931664,Car,No,,,
382eb8K,9,Chicken wings (8 pcs),2024-11-03,2024-11-03,7.13,14,168,Walk,Medium,Sunny,0,-9.87,Route_3,11fa3998-99d9-48c9-a0b1-206a0a8d45b9,43,Female,City_8,19,1,American,Riverstone Smokehouse,Weekly,Yes,Warm,1,2,Poor,5,FALSE,FALSE,Car-only,0.932741715,Car,Yes,,,
b0c6e9U,9,Chicken wings (8 pcs),2024-02-15,2024-02-15,9.91,22,264,Car,Low,Sunny,0,-6.1,Route_3,a10678af-bba9-453b-a05f-8e6b83d6847e,49,Other,City_6,8,1,American,Riverstone Smokehouse,Weekly,No,Cold,3,5,Poor,4,TRUE,FALSE,Bike-friendly,0.803017252,Bike,Yes,,,
b98d8bD,9,Cookie,2024-06-24,2024-06-24,2.29,10,25,Walk,High,Rainy,0,6.46,Route_2,bfc6ddab-faec-49cf-902c-2748570a7bc8,46,Other,City_10,26,3,American,Riverstone Smokehouse,Weekly,No,Cold,1,5,Good,1,TRUE,TRUE,Bike-friendly,0.782269574,Car,No,,,
db8330Z,9,Cookie,2024-10-17,2024-10-17,12.14,24,60,Walk,Medium,Snowy,0,-3.87,Route_1,390e5dfe-2faf-4b36-87de-5fd230b0f019,37,Male,City_9,1,3,American,Riverstone Smokehouse,Monthly,No,Warm,5,3,Poor,2,TRUE,TRUE,Bike-friendly,0.950702819,Bike,Yes,,,
167eb8L,9,Cookie,2024-10-27,2024-10-27,10.5,23,57.5,Walk,Low,Snowy,0,-3.9,Route_5,dd3fca58-84c0-4576-8cb1-4db0f7b63e50,37,Male,City_7,36,3,American,Riverstone Smokehouse,Monthly,No,Warm,4,3,Fair,1,FALSE,TRUE,Mixed,0.057145823,Bike,No,,,
e59766Q,9,Cookie,2024-03-07,2024-03-07,3.73,4,10,Car,Low,Sunny,0,0.62,Route_1,1078340a-8712-487d-8641-334a91c598fe,36,Male,City_1,40,1,American,Riverstone Smokehouse,Weekly,No,Hot,4,1,Poor,1,TRUE,TRUE,Bike-friendly,0.208116706,Bike,No,,,
cd6cccX,9,Cookie,2024-01-16,2024-01-16,7.52,25,62.5,Walk,Medium,Sunny,0,7.78,Route_3,c80fc22b-ff6e-4395-b4df-ac9614c4db33,22,Female,City_7,49,4,American,Riverstone Smokehouse,Monthly,Yes,Cold,3,1,Fair,5,FALSE,TRUE,Car-only,0.6859419,Car,No,,,
6d9f4dU,9,Cup cake,2024-03-30,2024-03-30,5.76,11,41.25,Walk,Low,Snowy,0,-8.38,Route_2,9e5b1601-19e9-4753-9538-c13a3f6d899d,37,Male,City_3,28,2,American,Riverstone Smokehouse,Weekly,Yes,Cold,3,1,Poor,4,TRUE,TRUE,Bike-friendly,0.736118929,Bike,No,,,
866306F,9,Cup cake,2024-06-02,2024-06-02,9.48,16,60,Walk,High,Rainy,0,5.4,Route_2,e8e0ffea-bf7f-4f34-ae01-c387cc58f602,55,Female,City_7,27,1,American,Riverstone Smokehouse,Monthly,No,Hot,1,1,Good,2,FALSE,FALSE,Bike-friendly,0.388652341,Car,No,,,
33f294X,9,Cup cake,2024-05-31,2024-05-31,8.78,22,82.5,Walk,Medium,Sunny,0,-3.57,Route_3,2d0ffe0a-8549-4473-a3af-8ea2409bb3a3,42,Other,City_6,19,2,American,Riverstone Smokehouse,Monthly,Yes,Cold,1,2,Good,3,TRUE,TRUE,Car-only,0.188920775,Bike,No,,,
a9fa49F,9,Fried chicken (3 pcs),2024-03-24,2024-03-24,9.46,20,199.8,Bike,High,Snowy,0,8.03,Route_2,1d78c10d-f999-4485-a1ec-9291d1ced6bc,35,Male,City_10,25,4,American,Riverstone Smokehouse,Weekly,Yes,Warm,1,1,Poor,2,TRUE,FALSE,Mixed,0.487208082,Car,No,,,
ec2314Z,9,PastrySmoothie,2024-11-21,2024-11-21,12.4,24,150,Bike,Medium,Sunny,0,5.81,Route_4,a9f274e4-2730-4c7d-a1b9-93610e90f729,50,Other,City_9,29,2,American,Riverstone Smokehouse,Weekly,No,Warm,3,1,Poor,2,TRUE,FALSE,Mixed,0.180922359,Car,No,,,
f38b27X,9,Whole cake,2024-06-27,2024-06-27,7.37,1,32,Car,Medium,Snowy,0,-3.14,Route_1,5ca62d29-609f-4298-864d-51a0a6bfd14f,48,Female,City_4,40,5,American,Riverstone Smokehouse,Monthly,No,Hot,4,2,Poor,4,FALSE,TRUE,Bike-friendly,0.421336718,Bike,No,,,
c9afa6M,9,Whole cake,2024-03-14,2024-03-14,6.56,9,288,Bike,Medium,Snowy,0,8.57,Route_5,c570c58f-8378-46b3-a33d-d5595ca041e2,35,Female,City_3,25,3,American,Riverstone Smokehouse,Monthly,No,Warm,1,3,Fair,3,TRUE,TRUE,Car-only,0.99292776,Bike,Yes,,,
051ed1J,9,Beef pie,2024-12-02,2024-12-02,4.58,6,39,Car,High,Sunny,0,5.86,Route_4,a5e448d7-cd0b-4eb1-a46f-d001618f6f65,46,Other,City_8,9,1,American,Riverstone Smokehouse,Monthly,No,Warm,3,3,Fair,1,TRUE,FALSE,Mixed,0.456173414,Car,No,,,
6f67b7V,9,Beef pie,2024-10-14,2024-10-14,2.75,1,6.5,Car,Medium,Snowy,0,-7.44,Route_5,1443f7fd-3421-4a7a-a266-58da65de18ce,30,Other,City_1,14,5,American,Riverstone Smokehouse,Monthly,Yes,Cold,3,2,Good,1,TRUE,FALSE,Car-only,0.693782898,Car,No,,,
a652cfF,9,Beef pie,2024-06-08,2024-06-08,6.33,2,13,Walk,High,Sunny,0,-6.24,Route_2,151ae25a-6c82-4008-898d-f8aecd91ea3e,56,Male,City_10,40,5,American,Riverstone Smokehouse,Weekly,No,Warm,1,1,Fair,5,TRUE,FALSE,Car-only,0.044439682,Car,No,,,
145263C,9,Burger,2024-04-13,2024-04-13,9.62,19,180.5,Bike,Medium,Snowy,0,19.97,Route_3,ee4e7b73-667f-4e94-9d1f-5b74e7f71123,53,Other,City_2,5,1,American,Riverstone Smokehouse,Monthly,Yes,Cold,1,2,Fair,5,TRUE,FALSE,Mixed,0.671797627,Car,No,,,
cb4e87K,9,Chicken pie,2024-02-10,2024-02-10,3.71,1,6.25,Walk,Medium,Snowy,0,11.66,Route_3,c73fa780-0de5-4e54-bd16-530c4a9b0142,51,Other,City_8,38,3,American,Riverstone Smokehouse,Monthly,No,Hot,4,4,Fair,2,TRUE,FALSE,Bike-friendly,0.66810874,Car,No,,,
576354V,9,Chicken pie,2024-01-22,2024-01-22,4.99,21,131.25,Walk,Medium,Sunny,0,7.78,Route_3,ebcac0b9-4f87-4302-8b71-5d7bf00c2621,38,Female,City_4,17,5,American,Riverstone Smokehouse,Weekly,No,Hot,4,1,Poor,1,FALSE,FALSE,Mixed,0.397518572,Car,No,,,
4fef10T,9,Chicken wings (8 pcs),2024-11-07,2024-11-07,12.96,20,240,Bike,High,Sunny,0,12.4,Route_5,b435d886-bda8-46b3-83a9-49355fd7def1,34,Other,City_8,43,3,American,Riverstone Smokehouse,Weekly,No,Hot,1,2,Fair,3,TRUE,FALSE,Car-only,0.29316213,Car,No,,,
2ba07aA,9,Chicken wings (8 pcs),2024-01-18,2024-01-18,11.17,20,240,Walk,Medium,Snowy,0,-7.98,Route_5,cec392f0-861a-439e-ac5e-33a816420675,58,Other,City_7,38,5,American,Riverstone Smokehouse,Monthly,Yes,Hot,1,3,Fair,4,FALSE,FALSE,Car-only,0.603857009,Car,No,,,
f65668Y,9,Cookie,2024-07-27,2024-07-27,7.29,13,32.5,Car,Medium,Rainy,0,15.67,Route_1,6c5c20cc-963f-4e50-a08a-01d758d9e788,27,Male,City_8,30,5,American,Riverstone Smokehouse,Monthly,Yes,Cold,2,3,Good,1,FALSE,TRUE,Mixed,0.360502952,Bike,No,,,
3291d0J,9,Cookie,2024-09-06,2024-09-06,9.49,19,47.5,Car,Medium,Rainy,0,-9.08,Route_5,9d6cab8b-f6b0-42b1-b1e6-4659715127ac,45,Male,City_10,32,2,American,Riverstone Smokehouse,Monthly,Yes,Hot,4,3,Good,4,FALSE,TRUE,Mixed,0.468831931,Car,No,,,
4673c7B,9,Cookie,2024-07-19,2024-07-19,9.72,15,37.5,Walk,High,Snowy,0,1,Route_3,64a86f93-93f8-4072-8b86-3d8e274a8d12,34,Female,City_3,20,3,American,Riverstone Smokehouse,Weekly,Yes,Cold,2,3,Fair,4,FALSE,FALSE,Car-only,0.025981604,Car,No,,,
8283deQ,9,Cookie,2024-03-14,2024-03-14,8.98,15,37.5,Car,High,Snowy,0,9.37,Route_2,9f693008-807f-49a2-99ae-8e9cfa030c3e,21,Other,City_2,42,4,American,Riverstone Smokehouse,Monthly,Yes,Warm,4,1,Fair,3,TRUE,TRUE,Mixed,0.356553735,Car,No,,,
9ce8fcA,9,Cookie,2024-02-14,2024-02-14,2.54,8,20,Walk,Low,Sunny,0,2.9,Route_2,ee126d57-80f8-42e5-a12e-39c9634ac9f7,49,Female,City_9,27,5,American,Riverstone Smokehouse,Monthly,No,Cold,4,3,Fair,3,TRUE,TRUE,Bike-friendly,0.992316306,Bike,Yes,,,
ab8993S,9,Cup cake,2024-09-06,2024-09-06,10.73,8,30,Car,Medium,Snowy,0,13.28,Route_3,e4bb79cc-d648-448f-b4be-e28653cb45dc,27,Other,City_4,18,3,American,Riverstone Smokehouse,Monthly,Yes,Cold,3,2,Good,4,TRUE,TRUE,Bike-friendly,0.600075387,Bike,No,,,
6d5029C,9,Cup cake,2024-08-31,2024-08-31,6.19,7,26.25,Car,Low,Sunny,0,9.08,Route_5,23052477-1104-495a-b914-4a2d2f625ef0,46,Female,City_1,30,3,American,Riverstone Smokehouse,Monthly,No,Cold,1,4,Poor,4,TRUE,TRUE,Bike-friendly,0.381742073,Bike,No,,,
99369eR,9,Cup cake,2024-01-14,2024-01-14,13.28,2,7.5,Walk,Low,Sunny,0,9.9,Route_4,cdfd897b-bff1-4d82-b40e-1b1d91a0b7cc,44,Other,City_7,9,1,American,Riverstone Smokehouse,Weekly,No,Hot,5,1,Good,5,FALSE,FALSE,Mixed,0.012436824,Bike,No,,,
8ee3edY,9,Cup cake,2024-07-10,2024-07-10,5.02,1,3.75,Bike,Medium,Sunny,0,-0.23,Route_4,ac955f05-82dc-4aeb-b3a3-e4515e562468,35,Female,City_6,12,2,American,Riverstone Smokehouse,Monthly,No,Warm,2,2,Good,4,FALSE,FALSE,Car-only,0.524110682,Car,No,,,
523693Z,9,Cup cake,2024-01-15,2024-01-15,8.02,14,52.5,Walk,High,Rainy,0,12.82,Route_3,46b088a1-010f-4b7f-86a1-b03800dccafd,30,Female,City_10,21,5,American,Riverstone Smokehouse,Weekly,Yes,Warm,5,5,Poor,4,FALSE,TRUE,Car-only,0.907359706,Car,Yes,,,
0c61c4B,9,Fried chicken (3 pcs),2024-01-05,2024-01-05,10.82,5,49.95,Car,Medium,Rainy,0,0.47,Route_4,db9887c9-d25c-4e2c-b73c-25aa8b2c256f,60,Female,City_4,12,4,American,Riverstone Smokehouse,Monthly,No,Cold,4,2,Good,5,FALSE,TRUE,Car-only,0.468905831,Car,No,,,
4cf1deM,9,PastrySmoothie,2024-09-12,2024-09-12,2.25,19,118.75,Bike,Medium,Sunny,0,18.25,Route_2,ea4bc534-d05e-4878-82f6-baabe0f46977,32,Other,City_6,15,3,American,Riverstone Smokehouse,Monthly,No,Cold,2,2,Poor,5,TRUE,TRUE,Mixed,0.057670322,Bike,No,,,
ec50e2Q,9,Whole cake,2024-01-25,2024-01-25,3.26,10,320,Walk,Medium,Rainy,0,2.92,Route_4,6bd23622-6184-4295-9b6b-41cf899e0759,45,Male,City_10,8,1,American,Riverstone Smokehouse,Weekly,No,Warm,1,2,Poor,3,FALSE,TRUE,Car-only,0.211131885,Car,No,,,
d2ef17E,9,Beef pie,2024-10-22,2024-10-22,8.07,7,45.5,Car,Low,Sunny,0,3.22,Route_5,0f128df0-70ce-4de2-b6e6-45aa2bf889d3,51,Male,City_9,3,4,American,Riverstone Smokehouse,Monthly,Yes,Hot,4,3,Fair,4,TRUE,TRUE,Bike-friendly,0.67948847,Bike,No,,,
008c34N,9,Beef pie,2024-12-02,2024-12-02,14.99,12,78,Bike,Low,Snowy,0,8.81,Route_1,419cfdae-7896-4983-90d7-cf95ab021ad8,19,Other,City_2,27,1,American,Riverstone Smokehouse,Monthly,No,Warm,1,4,Fair,2,FALSE,FALSE,Car-only,0.247562387,Car,No,,,
02e752O,9,Burger,2024-05-24,2024-05-24,5.53,2,19,Walk,High,Snowy,0,-3.12,Route_1,4dd9470f-a869-44a2-96a7-fc6e6ed55ab7,25,Male,City_10,2,2,American,Riverstone Smokehouse,Monthly,No,Warm,3,2,Poor,5,TRUE,TRUE,Mixed,0.784144474,Car,No,,,
e995e0R,9,Burger,2024-01-07,2024-01-07,11.28,15,142.5,Walk,Low,Snowy,0,4.65,Route_5,ec5c3027-4432-401b-ada3-17aaad70e510,26,Male,City_9,12,1,American,Riverstone Smokehouse,Weekly,Yes,Cold,3,2,Good,1,TRUE,FALSE,Bike-friendly,0.88190417,Bike,Yes,,,
116bb7J,9,Chicken pie,2024-06-24,2024-06-24,10.69,19,118.75,Walk,Low,Rainy,0,8.83,Route_5,a3d9d324-b65d-4509-bd2d-a534c3b0fcd7,44,Female,City_9,15,4,American,Riverstone Smokehouse,Monthly,Yes,Hot,1,2,Good,2,FALSE,TRUE,Mixed,0.31794827,Car,No,,,
93a4dfA,9,Chicken pie,2024-07-20,2024-07-20,8.68,2,12.5,Bike,Low,Rainy,0,8.31,Route_3,b73b12c6-8f19-4c14-8d46-d8a9fcb51c83,56,Male,City_4,9,4,American,Riverstone Smokehouse,Weekly,Yes,Warm,5,5,Good,4,FALSE,TRUE,Mixed,0.597935336,Car,No,,,
f2802cT,9,Chicken pie,2024-10-07,2024-10-07,13.77,21,131.25,Car,Low,Sunny,0,12.91,Route_2,f41b533f-140c-469a-bbfc-362741f7701f,57,Male,City_6,31,3,American,Riverstone Smokehouse,Monthly,Yes,Hot,4,1,Fair,5,FALSE,FALSE,Car-only,0.39594148,Car,No,,,
8107caD,9,Chicken pie,2024-03-21,2024-03-21,2.57,3,18.75,Car,Medium,Sunny,0,-1.67,Route_5,cd423e05-d938-439e-acf8-fe976248e013,25,Male,City_1,33,1,American,Riverstone Smokehouse,Monthly,No,Cold,5,1,Fair,2,TRUE,FALSE,Car-only,0.62063798,Car,No,,,
3d44b1P,9,Chicken wings (8 pcs),2024-02-27,2024-02-27,4.79,1,12,Bike,Medium,Snowy,0,-8.55,Route_4,c5600ac3-85af-4dae-ba67-8fd7e5d43816,22,Other,City_4,33,5,American,Riverstone Smokehouse,Monthly,No,Hot,2,3,Good,1,FALSE,TRUE,Car-only,0.54609323,Car,No,,,
c34660E,9,Chicken wings (8 pcs),2024-01-27,2024-01-27,2.21,17,204,Car,Low,Sunny,0,12.61,Route_1,95584c2c-e82a-4d04-a875-d5952e94df20,49,Male,City_4,23,5,American,Riverstone Smokehouse,Weekly,No,Hot,3,3,Poor,4,FALSE,TRUE,Mixed,0.122634479,Bike,No,,,
e76be2D,9,Chicken wings (8 pcs),2024-04-05,2024-04-05,5,24,288,Car,Medium,Rainy,0,0.09,Route_3,5fabde31-4a34-455e-952c-4b0b8b8ca6ae,37,Female,City_8,41,4,American,Riverstone Smokehouse,Weekly,No,Cold,4,2,Fair,3,FALSE,TRUE,Mixed,0.700018921,Car,No,,,
b062a4R,9,Cookie,2024-04-09,2024-04-09,8.43,13,32.5,Bike,Low,Sunny,0,-2.51,Route_5,3cda9483-7840-4566-b9c8-59b60bdcfb5e,39,Male,City_4,44,4,American,Riverstone Smokehouse,Weekly,No,Warm,3,3,Fair,1,FALSE,FALSE,Car-only,0.567039356,Car,No,,,
20fdf5T,9,Cookie,2024-11-15,2024-11-15,11.29,14,35,Car,High,Snowy,0,-9.82,Route_1,a80a32ac-32a1-4551-83ad-765edb21c13e,51,Male,City_7,48,4,American,Riverstone Smokehouse,Monthly,No,Warm,2,4,Poor,1,FALSE,TRUE,Car-only,0.104493061,Car,No,,,
79078fC,9,Cup cake,2024-09-29,2024-09-29,12.13,17,63.75,Walk,Low,Rainy,0,11.76,Route_5,4bbc91b5-be9f-496e-9b20-ca777b1635db,51,Female,City_10,38,1,American,Riverstone Smokehouse,Monthly,No,Warm,3,3,Poor,3,TRUE,FALSE,Bike-friendly,0.43076239,Bike,No,,,
9b302aD,9,Cup cake,2024-05-08,2024-05-08,2.05,20,75,Bike,Low,Sunny,0,0.67,Route_5,f9f80ff8-6174-4852-9d56-3ab713a1bb8c,22,Male,City_5,18,5,American,Riverstone Smokehouse,Monthly,No,Cold,3,4,Poor,2,TRUE,FALSE,Bike-friendly,0.412914464,Bike,No,,,
c54ba7Z,9,Fried chicken (3 pcs),2024-05-16,2024-05-16,10.79,5,49.95,Walk,High,Rainy,0,-3.39,Route_3,9799d857-bec1-494e-81c4-04fba79a390c,58,Male,City_2,23,5,American,Riverstone Smokehouse,Monthly,No,Warm,2,2,Fair,4,FALSE,TRUE,Car-only,0.127341724,Car,No,,,
65607aF,9,Fried chicken (3 pcs),2024-07-29,2024-07-29,5.85,18,179.82,Walk,High,Snowy,0,5.48,Route_2,05f6f7be-7259-4cf2-ae09-920c3980496c,19,Male,City_9,15,2,American,Riverstone Smokehouse,Weekly,No,Warm,3,2,Poor,1,TRUE,TRUE,Bike-friendly,0.188002823,Car,No,,,
b82709Q,9,Fried chicken (3 pcs),2024-06-16,2024-06-16,5.24,13,129.87,Car,High,Sunny,0,11.13,Route_1,af516390-f987-420e-af61-578fb826f6da,58,Male,City_2,35,5,American,Riverstone Smokehouse,Monthly,No,Cold,1,4,Poor,4,TRUE,TRUE,Mixed,0.614340832,Car,No,,,
fbfa9fB,9,PastrySmoothie,2024-05-25,2024-05-25,10.58,1,6.25,Bike,High,Snowy,0,0.05,Route_2,1b81a1ea-32f7-41b1-aabb-30a84c42ff06,30,Male,City_6,17,1,American,Riverstone Smokehouse,Monthly,No,Hot,2,1,Good,2,FALSE,TRUE,Car-only,0.242572806,Car,No,,,
07220aS,9,Whole cake,2024-01-06,2024-01-06,13.41,13,416,Bike,Low,Rainy,0,12.73,Route_1,4ede3250-b9d7-4bc0-b3f9-8772e4bf60ed,54,Other,City_6,18,2,American,Riverstone Smokehouse,Monthly,Yes,Hot,2,5,Poor,3,FALSE,FALSE,Car-only,0.200761579,Car,No,,,
006448A,9,Beef pie,2024-03-04,2024-03-04,6.78,18,117,Bike,High,Snowy,0,19.18,Route_4,b75ad929-b66d-4123-9e43-4e3c8382443d,33,Other,City_5,10,1,American,Riverstone Smokehouse,Weekly,Yes,Hot,4,1,Good,2,TRUE,TRUE,Car-only,0.288307508,Car,No,,,
f1e36cN,9,Beef pie,2024-11-14,2024-11-14,5.93,9,58.5,Walk,High,Rainy,0,-7.28,Route_1,183f2138-1e26-4bfc-8b64-059d1bf71743,39,Male,City_1,44,5,American,Riverstone Smokehouse,Monthly,Yes,Cold,5,2,Fair,4,TRUE,TRUE,Bike-friendly,0.452634789,Car,No,,,
df70d8Z,9,Burger,2024-11-07,2024-11-07,2.94,3,28.5,Walk,Low,Sunny,0,16.05,Route_2,ee5b5252-7561-48ea-a966-18e4fcb2a7ce,57,Male,City_5,29,2,American,Riverstone Smokehouse,Monthly,No,Cold,3,3,Fair,5,TRUE,FALSE,Car-only,0.266158129,Car,No,,,
542a94S,9,Burger,2024-02-18,2024-02-18,12.68,2,19,Walk,Low,Snowy,0,-2.45,Route_2,04c273cb-f568-4ac2-ad53-5e60442e122a,25,Other,City_9,25,4,American,Riverstone Smokehouse,Weekly,No,Hot,1,1,Poor,5,FALSE,TRUE,Mixed,0.45314508,Bike,No,,,
7dbe5bZ,9,Chicken pie,2024-07-05,2024-07-05,6.27,1,6.25,Walk,Low,Snowy,0,19.83,Route_4,d03b243e-a50e-40c7-a842-2086abe35050,38,Male,City_5,2,5,American,Riverstone Smokehouse,Monthly,No,Hot,1,2,Fair,4,FALSE,TRUE,Bike-friendly,0.21405345,Bike,No,,,
688630S,9,Chicken pie,2024-03-17,2024-03-17,3.97,7,43.75,Bike,Low,Rainy,0,-1.26,Route_4,b3f7c92a-d72c-4389-8a28-4a9c13da30c6,50,Other,City_10,24,1,American,Riverstone Smokehouse,Monthly,Yes,Hot,5,2,Poor,4,TRUE,FALSE,Car-only,0.289419151,Car,No,,,
b42939K,9,Chicken pie,2024-04-20,2024-04-20,8.23,22,137.5,Walk,High,Snowy,0,14.63,Route_5,445647fb-550c-4245-a012-856ce458e894,29,Female,City_5,30,3,American,Riverstone Smokehouse,Weekly,Yes,Hot,3,4,Fair,2,TRUE,FALSE,Mixed,0.76853125,Car,No,,,
c1a3bbC,9,Chicken wings (8 pcs),2024-08-08,2024-08-08,7.47,9,108,Car,Medium,Snowy,0,8.67,Route_5,ed04a39b-cb7d-46d8-af6c-9da85f7b3a18,23,Other,City_3,36,1,American,Riverstone Smokehouse,Monthly,No,Cold,3,3,Poor,5,FALSE,FALSE,Mixed,0.884309087,Car,Yes,,,
5b1198F,9,Chicken wings (8 pcs),2024-03-16,2024-03-16,8.47,12,144,Bike,Medium,Rainy,0,-6.35,Route_3,3530cbfd-6f95-4d29-bcc4-9562edd178aa,34,Male,City_6,34,5,American,Riverstone Smokehouse,Monthly,Yes,Warm,3,5,Good,4,TRUE,TRUE,Mixed,0.791925117,Bike,No,,,
